question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
when did the movie the commuter come out,'2018',2018,"['2', '0', '1', '8', '']","[0.9999977350285647, 1.0, 1.0, 0.9999998807907248, 1.0]",0.9999995231634572,2018,"['2', '0', '1', '8']",0.999999403954357,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the year 2018. The response is concise and accurate, directly addressing the instruction. It is clear and unambiguous, making it easy for the user to understand the information provided. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who wrote the book of corinthians in the holy bible,'Paul the Apostle',Paul,"['Paul', '']","[0.9999233543037372, 0.9999984502816872]",0.999960901587759,Paul,['Paul'],0.9999233543037374,"{1: '\n        The response ""Paul"" is semantically equivalent to the reference answer ""Paul the Apostle"". Both answers correctly identify the author of the Book of Corinthians in the Holy Bible as Paul. The additional title ""the Apostle"" does not change the meaning of the answer, as it is commonly understood that Paul is the Apostle Paul. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
how many seasons was west wing on tv,'7',8,"['8', '']","[0.6791778666078213, 0.999991059383269]",0.8241187986806416,8,['8'],0.6791778666078213,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer states that the TV show 'West Wing' was on TV for 7 seasons, while the response states that it was on TV for 8 seasons. This discrepancy indicates that the response is incorrect. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who won favorite television actress at the 2011 kids' choice awards,'Selena Gomez',Selena Gomez,"['Sel', 'ena', ' Gomez', '']","[0.9998433835264354, 0.9999973774024795, 1.0, 1.0]",0.9999601879574792,Selena Gomez,"['Sel', 'ena', 'Gomez']",0.999946917628864,"{1: ""\n        The response 'Selena Gomez' matches the reference answer 'Selena Gomez', indicating that the response correctly identifies the winner of the 2011 Kids' Choice Awards for Favorite Television Actress. Therefore, the response is semantically equivalent to the reference answer, fulfilling the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
name for first 5 books of the bible,'Deuteronomy',Pentateuch,"['P', 'ent', 'ate', 'uch', '']","[0.9990866189850162, 0.9999992847447459, 0.9999958276922101, 0.9999957084838798, 1.0]",0.9998154215369148,Pentateuch,"['P', 'ent', 'ate', 'uch']",0.9997692822447032,"{0: ""\n        The response 'Pentateuch' is not semantically equivalent to the reference answer 'Deuteronomy'. The Pentateuch refers to the first five books of the Bible, which are Genesis, Exodus, Leviticus, Numbers, and Deuteronomy. However, the reference answer specifically refers to the fifth book, Deuteronomy. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
girl who sings let it go in frozen,'Idina Menzel',Idina Menzel,"['Id', 'ina', ' Men', 'zel', '']","[0.9999713905890375, 1.0, 0.999985218266486, 0.9999997615814777, 1.0]",0.9999912740217646,Idina Menzel,"['Id', 'ina', 'Men', 'zel']",0.9999890925391032,"{1: ""\n        The response 'Idina Menzel' is semantically equivalent to the reference answer 'Idina Menzel'. Both answers correctly identify the singer of the song 'Let It Go' from the movie 'Frozen'. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
when does the tv show yellowstone come on,"'June\xa020,\xa02018'", Sundays,"[' Sundays', '']","[0.06537782124803754, 0.9110054170773751]",0.2440482520193056,Sundays,['Sundays'],0.0653778212480375,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies a date, while the response only mentions the day of the week. This lack of specificity makes the response less informative and less useful to someone looking for the exact time the TV show comes on. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
who redefined the periodic table as being organized by atomic number not atomic weight,'English physicist Henry Moseley',Mendeleev,"['M', 'end', 'ele', 'ev', '']","[0.8139009783183558, 0.9868182032780972, 1.0, 0.9999598280839658, 0.9999995231630692]",0.957101977941641,Mendeleev,"['M', 'end', 'ele', 'ev']",0.9466682658006854,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Henry Moseley redefined the periodic table as being organized by atomic number not atomic weight, while the response provided is Mendeleev. Mendeleev did contribute to the development of the periodic table, but he did not redefine it as being organized by atomic number not atomic weight. Therefore, the response does not meet the criteria set out in the score rubric. [RESULT] 0'}",0.0,0.0
who won the mvp in the american league,'José Altuve',Shohei Ohtani,"['Sh', 'o', 'hei', ' O', 'ht', 'ani', '']","[0.8079879820765961, 0.9997283958238651, 0.9999998807907248, 0.9999985694905718, 0.9999997615814777, 0.9999996423722521, 1.0]",0.969962942733701,Shohei Ohtani,"['Sh', 'o', 'hei', 'O', 'ht', 'ani']",0.9650452249461764,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that José Altuve won the MVP in the American League, while the response provided is Shohei Ohtani. These two players are different individuals and have both won the MVP award in the American League in different years. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
what was the first women’s prison in the united states,'Indiana Women’s Prison',Auburn Prison,"['A', 'ub', 'urn', ' Prison', '']","[0.9998147830755191, 0.975234467031347, 0.9999992847447459, 0.989713763893528, 0.9879499566918363]",0.9905002017285812,Auburn Prison,"['A', 'ub', 'urn', 'Prison']",0.9911387909303586,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Indiana Women’s Prison', which is the first women’s prison in the United States. However, the response given is 'Auburn Prison', which is not the first women’s prison but rather a men's prison. Therefore, the response does not meet the criteria of the instruction. [RESULT] 0""}",0.0,0.0
how many episodes are in season 3 of switched at birth,'22 episodes',21,"['2', '1', '']","[0.9999985694905718, 0.6759938616766032, 1.0]",0.8776352206120803,21,"['2', '1']",0.8221878706603563,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that there are 22 episodes in season 3 of Switched at Birth, while the response provided states that there are 21 episodes. This discrepancy in the number of episodes indicates that the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. Therefore, the appropriate score for this response is 0. [RESULT] 0'}",0.0,0.0
who does the voice of the monkey in kubo,'Charlize Theron',Art Parkinson,"['Art', ' Parkinson', '']","[0.9519006174223408, 0.980468606044298, 1.0]",0.9772561982772978,Art Parkinson,"['Art', 'Parkinson']",0.9660790192612554,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Charlize Theron', which is the correct answer to the instruction 'who does the voice of the monkey in kubo'. However, the response provided is 'Art Parkinson', which is incorrect. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0,0.0
what were the two sides of the american revolution,'Great Britain',"Patriots, Loyalists","['P', 'atri', 'ots', ',', ' L', 'oyal', 'ists', '']","[0.6593705155637597, 1.0, 1.0, 0.9999995231630692, 0.9999504113947393, 1.0, 1.0, 0.9999990463265931]",0.949267081341978,"Patriots, Loyalists","['P', 'atri', 'ots', ',', 'L', 'oyal', 'ists']",0.942232877829626,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer refers to the two sides of the American Revolution as Great Britain, which is the country that the American colonies were fighting against during the revolution. However, the response provided only mentions Patriots and Loyalists, which are groups within the American colonies, not the two sides of the conflict. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
what is the name of the first state university in nigeria,'The University of Nigeria',University of Ibadan,"['University', ' of', ' I', 'bad', 'an', '']","[0.9999884368330701, 1.0, 0.9966763229066813, 0.9999967813595916, 1.0, 1.0]",0.9994428228380956,University of Ibadan,"['University', 'of', 'I', 'bad', 'an']",0.999331424664818,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'The University of Nigeria', while the response is 'University of Ibadan'. These two universities are different institutions located in different states of Nigeria. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
where is the london bridge located in the us,"'Lake Havasu City, Arizona'",Arizona,"['Arizona', '']","[0.96259198806696, 1.0]",0.9811177238573158,Arizona,['Arizona'],0.96259198806696,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'Lake Havasu City, Arizona', while the response only mentions 'Arizona'. This lack of specificity results in a score of 0. [RESULT] 0""}",0.0,0.0
legal age for alcohol consumption in south africa,'18',18,"['1', '8', '']","[1.0, 1.0, 0.9999998807907248]",0.9999999602635734,18,"['1', '8']",1.0,"{1: '\n        The response and reference answer are semantically equivalent, both stating that the legal age for alcohol consumption in South Africa is 18. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who pitched a no hitter for the yankees,'David Wells',David Cone,"['David', ' Cone', '']","[0.9545449695486236, 0.9960190620339097, 1.0]",0.9833044723433092,David Cone,"['David', 'Cone']",0.9750615289503566,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'David Wells', while the response is 'David Cone'. These two individuals are different pitchers, and therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
where is the hole that punxsutawney phil comes out of located,"""on Gobbler's Knob""","Punxsutawney, Pennsylvania","['P', 'un', 'xs', 'ut', 'aw', 'ney', ',', ' Pennsylvania', '']","[0.9550067119887019, 0.9999884368330701, 0.9999977350285647, 0.9999930859092101, 0.9999874831811498, 0.9999918938339075, 0.9999992847447459, 0.9999971389852362, 0.9999417100552707]",0.9948864363863036,"Punxsutawney, Pennsylvania","['P', 'un', 'xs', 'ut', 'aw', 'ney', ',', 'Pennsylvania']",0.9942563268300876,"{0: ""\n        The response provided is the location of Punxsutawney Phil, but it does not specify where exactly he comes out of. The reference answer specifies that Punxsutawney Phil comes out of a hole on Gobbler's Knob. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0,0.0
