question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
Who was the first boxer to twice regain the world heavyweight title?,'Float like a butter fly sting like a bee',"Muhammad Ali
","['Muhammad', ' Ali', '', '\n', '']","[0.9929810984535035, 0.998551205833526, 0.6717598570152202, 0.7979352609473008, 0.999984264621273]",0.8812461621241615,Muhammad Ali,"['Muhammad', 'Ali']",0.9957622573840832,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is a famous quote from Muhammad Ali, while the response is simply the name of the boxer. The two answers do not convey the same meaning or information. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
Peter Nichol became the first Brit in 25 years to win the British open in which sport?,'Squash (disambiguation)',"Golf 

","['Golf', ' ', '\n', '', '\n', '']","[0.9808288061900008, 0.18107364416230146, 0.9953168444475301, 0.9999612584807918, 0.9705875890779964, 0.9999936819476217]",0.7454253571591145,Golf,['Golf'],0.9808288061900008,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Squash (disambiguation)', which indicates that the sport in question is squash, but the response provided is 'Golf'. Since the two answers are not equivalent, the response does not meet the criteria for a score of 1. Therefore, the appropriate score is 0. [RESULT] 0""}",0.0,0.0
Which Robin was the first yachtsman to sail non-stop around the world?,'Knox-Johnson',Knox-Johnston,"['Knox', '-', 'Johnston', '', '']","[0.23970191440891134, 0.9937174554589437, 0.9944030358828362, 0.7668747941536345, 0.0850647866179872]",0.4343043993498663,Knox-Johnston,"['Knox', '-', 'Johnston']",0.6187268376978243,"{1: ""\n        The response 'Knox-Johnston' is semantically equivalent to the reference answer 'Knox-Johnston', which means that the response correctly identifies the first yachtsman to sail non-stop around the world. Therefore, the response meets the criteria of the score rubric and should be scored as 1. [RESULT] 1""}",1.0,0.0
Warren Beatty was offered full college scholarships in which sport?,'FOOTBALL',Football,"['Football', '', '']","[0.9529772527206403, 0.9210421713200837, 0.042078900592033786]",0.3330239579474821,Football,['Football'],0.9529772527206404,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the sport of football. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Billy Crystal had a full college scholarship in which sport?,'Baseball game',"Baseball
","['Baseball', '', '\n', '']","[0.982792765750468, 0.9195640391738185, 0.9524346298883255, 0.9999865295319579]",0.9632040820126302,Baseball,['Baseball'],0.982792765750468,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that Billy Crystal received a full college scholarship in baseball. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
"Who beat Jim Brown's rushing yards total of 12,312 yards in the 1980s?",'Walter and Connie Payton Foundation',"Walter Payton 

","['Walter', ' Payton', ' ', '\n', '', '\n', '']","[0.8889578438240141, 0.9997469827067729, 0.34173905884148426, 0.9980610131244109, 0.999960424081182, 0.9577842764982804, 0.9999951124428961]",0.8380449989293636,Walter Payton,"['Walter', 'Payton']",0.9427263240816904,"{0: ""\n        The response correctly identifies Walter Payton as the player who beat Jim Brown's rushing yards total of 12,312 yards in the 1980s. However, the reference answer provided is not directly related to the question asked. It refers to a foundation named after Walter Payton and his wife, which is not relevant to the question about Walter Payton's football career. Therefore, the response and reference answer are not semantically equivalent, and the score is 0. [RESULT] 0""}",0.0,0.0
Who fought George Foreman in the Rumble In The Jungle?,'Float like a butter fly sting like a bee',"Muhammad Ali 

","['Muhammad', ' Ali', ' ', '\n', '', '\n', '']","[0.9968510203562243, 0.9997821328893616, 0.4953270930631995, 0.9990735300640703, 0.9999736554414603, 0.9769328714830243, 0.9999977350285647]",0.9009418902967729,Muhammad Ali,"['Muhammad', 'Ali']",0.9983155008837048,"{1: '\n        The response correctly identifies Muhammad Ali as the person who fought George Foreman in the Rumble In The Jungle. This is semantically equivalent to the reference answer, which is a famous quote from Muhammad Ali himself. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
What was Hank Aaron's first Major League team?,'List of Atlanta Braves captains',"Braves
","['Bra', 'ves', '', '\n', '']","[0.7754054238370525, 0.9999932051167731, 0.8625949305678519, 0.866790795973501, 0.9999598280839658]",0.8966974316989857,Braves,"['Bra', 'ves']",0.8805680865485326,"{1: '\n        The response ""Braves"" is semantically equivalent to the reference answer ""List of Atlanta Braves captains"". Both answers indicate that Hank Aaron played for the Atlanta Braves, which is the correct team. The reference answer provides additional context about the team, but it is not necessary for answering the question correctly. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Which country does marathon man Abel Anton come form?,'Islands of Spain',"Spain
","['Spain', '', '\n', '']","[0.9992335952761683, 0.9550981557867858, 0.9147085236675061, 0.9999881984200049]",0.9666030441650798,Spain,['Spain'],0.9992335952761684,"{1: '\n        The response and reference answer are semantically equivalent. The response correctly identifies the country of origin of marathon man Abel Anton as Spain. The reference answer also specifies Spain, but with additional information about the islands. However, this additional information is not necessary to answer the question correctly, and therefore does not affect the equivalence of the two answers. Therefore, the response receives a score of 1. [RESULT] 1'}",1.0,0.0
Which was Hideo Nomo's first US baseball team?,'Los Angeles Dodgers',"Dodgers 

","['Dod', 'gers', ' ', '\n', '', '\n', '']","[0.9994420543703182, 0.9998792555703901, 0.10627750831105379, 0.9975487623415497, 0.9999455243228242, 0.9818638727474357, 0.9999904633477849]",0.7237462190631077,Dodgers,"['Dod', 'gers']",0.999660631069132,"{1: ""\n        The response 'Dodgers' is semantically equivalent to the reference answer 'Los Angeles Dodgers'. Both answers correctly identify Hideo Nomo's first US baseball team. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
With which track and field even was Geoff Capes particularly associated?,'Shot (unit)',"Shot put
","['Shot', ' put', '', '\n', '']","[0.9889425188422396, 0.6709419975902298, 0.7886232160316944, 0.9147044346108989, 0.9999737746439785]",0.8629765526397009,Shot put,"['Shot', 'put']",0.8145692537126145,"{1: '\n        The response and reference answer are semantically equivalent, as both refer to the shot put event in track and field. The response correctly identifies the event with which Geoff Capes was particularly associated. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Which country does tennis player Marcelo Rios come from?,'ISO 3166-1:CL',"Chile
","['Chile', '', '\n', '']","[0.9997628297719524, 0.9635452964234354, 0.9044781559196947, 0.9999853374722016]",0.9661403249130998,Chile,['Chile'],0.9997628297719524,"{1: '\n        The response and reference answer are semantically equivalent. The response correctly identifies the country of origin of Marcelo Rios as Chile. The reference answer uses the ISO 3166-1 code for Chile, but this is not necessary for the response to be correct. The response is concise and accurate, meeting the requirements of the instruction. [RESULT] 1'}",1.0,0.0
Where was the Rumble in the Ali v Foreman fight in Zaire in 1974?,'जंगल',"Kinshasa 

","['K', 'ins', 'hasa', ' ', '\n', '', '\n', '']","[0.9976865054672728, 0.9990465204043771, 0.9985981593121143, 0.2664249122189273, 0.9981708666708349, 0.9999688873432873, 0.9874697664548361, 0.9999929667012066]",0.8455848467727642,Kinshasa,"['K', 'ins', 'hasa']",0.9984435680225006,"{0: ""\n        The response and reference answer are not semantically equivalent. The reference answer is in Hindi, which translates to 'jungle', while the response is in English and refers to a city in the Democratic Republic of Congo. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
How many people are there in an official tug of war team?,'8',"8
","['8', '', '\n', '']","[0.9986857780819094, 0.7034583006228966, 0.7308916636550847, 0.9999954700677165]",0.8465050751903196,8,['8'],0.9986857780819096,"{1: '\n        The response and reference answer are semantically equivalent, both stating that there are 8 people in an official tug of war team. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
In which month is horse racing's Melbourne Cup held?,'The month of November',"November 
","['November', ' ', '\n', '', '']","[0.9995657899708635, 0.08472446404748003, 0.9972273905446605, 0.9999607816804098, 0.03308256524502367]",0.3084887363823732,November,['November'],0.9995657899708636,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate that the Melbourne Cup is held in November. The response is concise and accurate, providing the exact month without any additional information. This demonstrates a clear understanding of the instruction and the ability to provide a precise answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
The Curragh is in which country?,'Irlanda',"Ireland
","['Ireland', '', '\n', '']","[0.999949934606805, 0.8786487364115327, 0.9322406397180206, 0.9999831917733144]",0.9513242539687156,Ireland,['Ireland'],0.9999499346068051,"{1: '\n        The response and reference answer are semantically equivalent, both indicating that the Curragh is located in Ireland. The response is correct and matches the reference answer. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Which country hosts the Belmont and Preakness Stakes?,'The United States of America',"USA
","['USA', '', '\n', '']","[0.7051415537167041, 0.9611433145989371, 0.8173298001380299, 0.9999831917733144]",0.8627075979291517,USA,['USA'],0.7051415537167041,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate that the United States of America is the country where the Belmont and Preakness Stakes are held. The response is concise and accurate, meeting the requirements of the instruction. Therefore, the response deserves a score of 1. [RESULT] 1'}",1.0,0.0
In which decade did Joe Montana retire from football?,"""Early 90's""","1990s
","['1', '9', '9', '0', 's', '', '\n', '']","[0.9996357099574172, 0.9999996423722521, 0.9999589936855496, 0.9989433736233799, 0.999970436969744, 0.8646793403902848, 0.9668038517728287, 0.9999866487378297]",0.9776703300787146,1990s,"['1', '9', '9', '0', 's']",0.9997015506123972,"{1: '\n        The response ""1990s"" is semantically equivalent to the reference answer ""Early 90\'s"". Both answers indicate that Joe Montana retired from football during the 1990s. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
Which African country does Nick Price come from?,'Zimbobwe',"Zimbabwe
","['Zimbabwe', '', '\n', '']","[0.9998151405644667, 0.8777525274538266, 0.8517428983493393, 0.9999699601613476]",0.9298155783313397,Zimbabwe,['Zimbabwe'],0.9998151405644669,"{1: '\n        The response and reference answer are semantically equivalent, as both indicate the same African country, Zimbabwe. The spelling difference does not affect the meaning or the equivalence of the two answers. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
