question,target,response,ans_tok,token_probs,seq_prob,extracted_answer,extracted_ans_tok,extracted_seq_prob,prom46_score,extracted_prom46_score,infosel_logit
who is the nba player who scored 100 points,'Wilt Chamberlain',Wilt Chamberlain,"['W', 'ilt', ' Chamber', 'lain', '']","[0.9996252272858543, 0.9999685297375228, 0.9999972581939645, 0.9999537489348336, 0.9465760405471645]",0.9889892113034996,Wilt Chamberlain,"['W', 'ilt', 'Chamber', 'lain']",0.9998861795627274,"{1: '\n        The response and reference answer are semantically equivalent, both referring to the same individual, Wilt Chamberlain. The response correctly identifies the NBA player who scored 100 points in a single game. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
which came first petticoat junction or green acres,'Petticoat Junction',Petticoat Junction,"['P', 'ett', 'ico', 'at', ' Junction', '']","[0.7071977603380278, 0.9999833109787883, 0.9999921322487635, 0.9999874831811498, 0.9994132387553859, 0.8804829059648996]",0.9239854527965642,Petticoat Junction,"['P', 'ett', 'ico', 'at', 'Junction']",0.9329405602341878,"{1: ""\n        The response provided is 'Petticoat Junction', which is the same as the reference answer. Both answers are semantically equivalent, meaning they convey the same meaning. Therefore, the response meets the criteria for a score of 1 according to the score rubric. [RESULT] 1""}",1.0,0.0
who has the most control over a corporation,'board of directors',Shareholders or CEO,"['Share', 'holders', ' or', ' CEO', '']","[0.34754014006402895, 0.9993959739966087, 0.039863588270465794, 0.05602518514043637, 0.796325627024415]",0.2281174928187906,Shareholders or CEO,"['Share', 'holders', 'or', 'CEO']",0.1668881744681309,"{0: ""\n        The response provided by the model is not semantically equivalent to the reference answer. While shareholders and CEOs can have significant influence over a corporation, the board of directors is the entity with the most control, as per the instruction. Therefore, the model's response does not fully meet the criteria set out in the score rubric. [RESULT] 0""}",0.0,0.0
what is the origin of the coptic language,'Egyptian language',Ancient Egyptian,"['Anc', 'ient', ' Egyptian', '']","[0.8280725832876169, 0.9999997615814777, 0.9585741558874885, 0.3534552010633657]",0.7277917004171931,Ancient Egyptian,"['Anc', 'ient', 'Egyptian']",0.925901254846804,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer states 'Egyptian language', which is a broader term encompassing various stages and dialects of the language, including Coptic. The response, however, specifies 'Ancient Egyptian', which refers to a specific stage of the Egyptian language prior to the Coptic period. Therefore, the response does not fully capture the origin of the Coptic language. [RESULT] 0""}",0.0,0.0
who decides the winner of america's got talent,'Howie Mandel',The audience and judges.,"['The', ' audience', ' and', ' judges', '.', '']","[0.36882374524115236, 0.4552030829832863, 0.8180552814750175, 0.689659963163867, 0.5171395675242522, 0.9999825957461576]",0.6048861735105028,The audience and judges.,"['The', 'audience', 'and', 'judges']",0.5547667631063254,"{0: ""\n        The response provided does not match the reference answer. The reference answer specifies a single individual, Howie Mandel, as the person who decides the winner of America's Got Talent. However, the response given states that the audience and judges decide the winner. This is not semantically equivalent to the reference answer, as it does not specify a single individual. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who plays bill pullman's wife in sinners,'Kathryn Erbe',Alfre Woodard,"['Al', 'fre', ' Wood', 'ard', '']","[0.11777393978733981, 0.9752739243681264, 0.9828893801067736, 0.9999805692637573, 0.9917485591706057]",0.6453788363313894,Alfre Woodard,"['Al', 'fre', 'Wood', 'ard']",0.579652889358091,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer is Kathryn Erbe, while the response is Alfre Woodard. These two actors are different people and have not played the same roles. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
when did germany become part of the un,'18 September 1973',1973,"['197', '3', '']","[0.5334390827291546, 0.9996865778227432, 0.9838177919479667]",0.8065311057255936,1973,"['197', '3']",0.7302546755005489,"{'0.5': '\n        The response and reference answer are semantically equivalent, as they both indicate the year Germany became part of the UN. However, the reference answer provides a more specific date, which is the 18th of September 1973. The response only gives the year, which is less precise. Therefore, while the response is generally correct, it does not meet the full criteria of the score rubric, which requires semantic equivalence. [RESULT] 0.5'}",1.0,0.0
when is god of war going to be released,'early 2018',2025,"['202', '5', '']","[0.6458094273767725, 0.9289289131273522, 0.9407066929066706]",0.826381079144121,2025,"['202', '5']",0.7745392497869317,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that the game God of War was released in early 2018, while the response provided indicates that the game will be released in 2025. This discrepancy in the release year makes the response incorrect and not equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
who plays professor proton in the big bang theory,'George Robert Newhart',Bob Newhart,"['Bob', ' New', 'hart', '']","[0.8858326052926265, 0.9984397237216813, 0.9999692449491795, 0.9666633625896495]",0.9615765279925972,Bob Newhart,"['Bob', 'New', 'hart']",0.9598868719315876,"{1: '\n        The response correctly identifies the actor who plays Professor Proton in The Big Bang Theory as Bob Newhart. The reference answer also identifies the same person but with his full name, George Robert Newhart. Since the response and reference answer are semantically equivalent, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
the initial parties of the two party system were,'Democratic-Republican Party',Federalist and Democratic-Republican,"['Federal', 'ist', ' and', ' Democratic', '-', 'Republican', '']","[0.9810454882902137, 0.5311400260617445, 0.6082775065560774, 0.9265267209294428, 0.982727831228451, 0.9985199455035385, 0.6489090813519462]",0.7870022280948555,Federalist and Democratic-Republican,"['Federal', 'ist', 'and', 'Democratic', '-', 'Republican']",0.8127206853319412,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies the 'Democratic-Republican Party', while the response only mentions 'Democratic-Republican'. This omission of the word 'Party' makes the response not semantically equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
who won season 10 worst cooks in america,'Daniel Mar',Brandon Scawthorn,"['Brandon', ' Sc', 'aw', 'th', 'orn', '']","[0.6316131355967528, 0.9789340215571024, 0.9999525569523513, 0.9999797348316635, 0.9991864629130498, 0.925759738296757]",0.9110733294623352,Brandon Scawthorn,"['Brandon', 'Sc', 'aw', 'th', 'orn']",0.9081641253447832,"{0: '\n        The response provided is not semantically equivalent to the reference answer. The reference answer states that Daniel Mar won season 10 of Worst Cooks in America, while the response provided is Brandon Scawthorn. This indicates that the response does not correctly identify the winner of the show, and therefore does not meet the criteria for a score of 1. [RESULT] 0'}",0.0,0.0
total number of seats won by bjp in 2014,'282',282,"['282', '']","[0.9963016703570763, 0.9883833314525724]",0.9923346028831654,282,['282'],0.9963016703570764,"{1: '\n        The response and reference answer are semantically equivalent, both indicating the total number of seats won by BJP in 2014 was 282. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
the fundamental duties of an india citizen are contained in,'of India',Article 51A of the Indian Constitution,"['Article', ' ', '51', 'A', ' of', ' the', ' Indian', ' Constitution', '']","[0.7581329774412572, 0.9995389918719383, 0.9998415959451853, 0.88533495580386, 0.144746347212392, 0.894940167894164, 0.4329978642894038, 0.9913541694456534, 0.7368728887481496]",0.6707579956597604,Article 51A of the Indian Constitution,"['Article', '51', 'A', 'of', 'the', 'Indian', 'Constitution']",0.6251522121519667,"{0: ""\n        The response provided by the user is not semantically equivalent to the reference answer. The reference answer specifies the location of the fundamental duties of an Indian citizen, which is in Article 51A of the Indian Constitution. However, the user's response only mentions Article 51A without specifying its location within the Indian Constitution. Therefore, the user's response does not fully meet the criteria set out in the score rubric. [RESULT] 0""}",0.0,0.0
who says the opening of law and order svu,'Steven M. Zirnkilton',Isaac Hayes,"['Is', 'aac', ' Hayes', '']","[0.019022569886039807, 0.9012949425458555, 0.8004064666834145, 0.9119436975338084]",0.3344673154200668,Isaac Hayes,"['Is', 'aac', 'Hayes']",0.2394136477692057,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer is 'Steven M. Zirnkilton', who is the voice actor that narrates the opening of Law & Order: SVU. The response given is Isaac Hayes, who is a musician and actor, but he is not associated with the opening of Law & Order: SVU. Therefore, the response does not meet the criteria for a score of 1, as it is not semantically equivalent to the reference answer. [RESULT] 0""}",0.0,0.0
who plays jack mccoy on law & order,'Samuel Atkinson Waterston',Sam Waterston,"['Sam', ' Water', 'ston', '']","[0.9986642583897, 0.9994411017521309, 0.9999996423722521, 0.9626619127452325]",0.9900624439556944,Sam Waterston,"['Sam', 'Water', 'ston']",0.9993681841378006,"{0: ""\n        The response provided is correct and matches the reference answer. However, the response is missing the middle name of the actor, which is 'Atkinson'. According to the score rubric, the response and reference answer should be semantically equivalent. In this case, the response is missing a part of the name, making it not fully equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
when did world book day start in the uk,'1995',1995,"['199', '5', '']","[0.992214848158373, 0.9697048166841284, 0.9941437704647708]",0.9852916977770738,1995,"['199', '5']",0.980895263238989,"{1: '\n        The response and reference answer are semantically equivalent, both providing the year 1995 as the starting year of World Book Day in the UK. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
who sing the theme song for good times,'Jim Gilstrap',Jim Gilstrap,"['Jim', ' Gil', 'strap', '']","[0.8362074292487598, 0.8410296479077535, 0.9960517034866891, 0.23627040430179513]",0.6378288124772289,Jim Gilstrap,"['Jim', 'Gil', 'strap']",0.8881147234895562,"{1: '\n        The response and reference answer are semantically equivalent, as they both refer to the same individual, Jim Gilstrap. Therefore, the response meets the criteria for a score of 1. [RESULT] 1'}",1.0,0.0
what type of wood are baseball bats made from,'maple',Maple or Ash,"['Map', 'le', ' or', ' Ash', '']","[0.6364668168389498, 0.9999992847447459, 0.23891634312447166, 0.951896943663474, 0.72296245967431]",0.6367154653298145,Maple or Ash,"['Map', 'le', 'or', 'Ash']",0.616811996250499,"{0: ""\n        The response provided is not semantically equivalent to the reference answer. The reference answer specifies 'maple' as the type of wood used for making baseball bats, while the response only mentions 'Maple or Ash'. This means that the response includes an additional type of wood, which makes it not semantically equivalent to the reference answer. Therefore, the response does not meet the criteria for a score of 1. [RESULT] 0""}",0.0,0.0
what type of bread for philly cheese steak,'Amoroso rolls',Amoroso rolls,"['Am', 'or', 'oso', ' rolls', '']","[0.8741436853538755, 0.9999973774024795, 0.9998569693123998, 0.10324262137113431, 0.7048837065595651]",0.5763671386690984,Amoroso rolls,"['Am', 'or', 'oso', 'rolls']",0.5480808735167217,"{1: ""\n        The response and reference answer are semantically equivalent, both suggesting 'Amoroso rolls' as the type of bread for Philly cheese steak. Therefore, the response meets the criteria for a score of 1. [RESULT] 1""}",1.0,0.0
